postcode,solar_ref_id,cluster,ref_lat,ref_long,distance_km,station_size
3752,AUS_SOLAR_REF_229,229,-37.829752,145.049415,23.54543301543687,160
3753,AUS_SOLAR_REF_295,295,-37.241401,145.111854,31.093356830842,14
3754,AUS_SOLAR_REF_229,229,-37.829752,145.049415,27.150935835094003,160
3755,AUS_SOLAR_REF_229,229,-37.829752,145.049415,31.248637477154976,160
3756,AUS_SOLAR_REF_295,295,-37.241401,145.111854,25.62821461221201,14
3757,AUS_SOLAR_REF_295,295,-37.241401,145.111854,26.526517333534585,14
3758,AUS_SOLAR_REF_295,295,-37.241401,145.111854,14.189509815850371,14
3759,AUS_SOLAR_REF_106,106,-37.866786,145.350888,26.63181992232509,63
3760,AUS_SOLAR_REF_106,106,-37.866786,145.350888,27.506770593760667,63
3761,AUS_SOLAR_REF_106,106,-37.866786,145.350888,31.877409914347485,63
3762,AUS_SOLAR_REF_295,295,-37.241401,145.111854,23.1208577470959,14
3763,AUS_SOLAR_REF_106,106,-37.866786,145.350888,38.28745061705285,63
3764,AUS_SOLAR_REF_295,295,-37.241401,145.111854,23.57502979086757,14
3765,AUS_SOLAR_REF_106,106,-37.866786,145.350888,5.793059600935446,63
3766,AUS_SOLAR_REF_106,106,-37.866786,145.350888,6.621431925623133,63
3767,AUS_SOLAR_REF_106,106,-37.866786,145.350888,3.064383917639195,63
3770,AUS_SOLAR_REF_106,106,-37.866786,145.350888,18.9692230308104,63
3775,AUS_SOLAR_REF_106,106,-37.866786,145.350888,24.913157454070376,63
3777,AUS_SOLAR_REF_106,106,-37.866786,145.350888,34.12326143078104,63
3778,AUS_SOLAR_REF_063,63,-37.210538,145.687889,36.999494151042654,16
3779,AUS_SOLAR_REF_063,63,-37.210538,145.687889,38.03997733461045,16
3781,AUS_SOLAR_REF_106,106,-37.866786,145.350888,17.16040467227554,63
3782,AUS_SOLAR_REF_106,106,-37.866786,145.350888,12.071700891440642,63
3783,AUS_SOLAR_REF_106,106,-37.866786,145.350888,28.70113694157012,63
3785,AUS_SOLAR_REF_106,106,-37.866786,145.350888,4.303725833509939,63
3786,AUS_SOLAR_REF_106,106,-37.866786,145.350888,2.40812818749474,63
3787,AUS_SOLAR_REF_106,106,-37.866786,145.350888,0.0,63
3788,AUS_SOLAR_REF_106,106,-37.866786,145.350888,3.579814706391879,63
3789,AUS_SOLAR_REF_106,106,-37.866786,145.350888,2.6493983211036403,63
3791,AUS_SOLAR_REF_106,106,-37.866786,145.350888,4.621547240629519,63
3792,AUS_SOLAR_REF_106,106,-37.866786,145.350888,6.773703598566064,63
3793,AUS_SOLAR_REF_106,106,-37.866786,145.350888,8.791951136583876,63
3795,AUS_SOLAR_REF_106,106,-37.866786,145.350888,9.42873494603588,63
3796,AUS_SOLAR_REF_106,106,-37.866786,145.350888,9.630674748815084,63
3797,AUS_SOLAR_REF_265,265,-37.919937,145.945214,18.559692265526365,19
3799,AUS_SOLAR_REF_265,265,-37.919937,145.945214,25.56857917133451,19
3800,AUS_SOLAR_REF_229,229,-37.829752,145.049415,13.058988074385168,160
3802,AUS_SOLAR_REF_106,106,-37.866786,145.350888,15.737030255422486,63
3803,AUS_SOLAR_REF_106,106,-37.866786,145.350888,18.452644038639946,63
3804,AUS_SOLAR_REF_106,106,-37.866786,145.350888,12.873360496333389,63
3805,AUS_SOLAR_REF_106,106,-37.866786,145.350888,19.59444417169521,63
3806,AUS_SOLAR_REF_106,106,-37.866786,145.350888,17.564439458107515,63
3807,AUS_SOLAR_REF_106,106,-37.866786,145.350888,20.281002828701517,63
3808,AUS_SOLAR_REF_106,106,-37.866786,145.350888,17.07464684335026,63
3809,AUS_SOLAR_REF_106,106,-37.866786,145.350888,23.300593459216767,63
3810,AUS_SOLAR_REF_106,106,-37.866786,145.350888,24.094611840204717,63
3812,AUS_SOLAR_REF_106,106,-37.866786,145.350888,32.80139904203952,63
3813,AUS_SOLAR_REF_265,265,-37.919937,145.945214,38.04403915775414,19
3814,AUS_SOLAR_REF_265,265,-37.919937,145.945214,37.03014825026075,19
3815,AUS_SOLAR_REF_265,265,-37.919937,145.945214,26.436889378036263,19
3816,AUS_SOLAR_REF_265,265,-37.919937,145.945214,22.199241788786413,19
3818,AUS_SOLAR_REF_265,265,-37.919937,145.945214,21.39878919148466,19
3820,AUS_SOLAR_REF_265,265,-37.919937,145.945214,32.01879004579244,19
3821,AUS_SOLAR_REF_265,265,-37.919937,145.945214,0.0,19
3822,AUS_SOLAR_REF_265,265,-37.919937,145.945214,30.864255959311706,19
3823,AUS_SOLAR_REF_265,265,-37.919937,145.945214,34.90143849078285,19
3824,AUS_SOLAR_REF_357,357,-38.315452,146.414358,28.8528715007403,18
3825,AUS_SOLAR_REF_164,164,-37.978862,146.342932,0.0,12
3831,AUS_SOLAR_REF_265,265,-37.919937,145.945214,11.094097184861043,19
3832,AUS_SOLAR_REF_265,265,-37.919937,145.945214,0.0,19
3833,AUS_SOLAR_REF_265,265,-37.919937,145.945214,12.227331408860328,19
3835,AUS_SOLAR_REF_357,357,-38.315452,146.414358,26.681217978191697,18
3840,AUS_SOLAR_REF_357,357,-38.315452,146.414358,7.876485204478396,18
3841,AUS_SOLAR_REF_245,245,-37.826032,147.63201,32.840201262356224,15
3842,AUS_SOLAR_REF_357,357,-38.315452,146.414358,0.0,18
3844,AUS_SOLAR_REF_357,357,-38.315452,146.414358,18.28055287591278,18
3847,AUS_SOLAR_REF_217,217,-38.631942,146.815723,34.018619093421265,6
3850,AUS_SOLAR_REF_059,59,-38.035548,147.084398,21.0785114490728,7
3851,AUS_SOLAR_REF_059,59,-38.035548,147.084398,0.0,7
3852,AUS_SOLAR_REF_059,59,-38.035548,147.084398,9.653057580799263,7
3853,AUS_SOLAR_REF_265,265,-37.919937,145.945214,23.28663535575689,19
3854,AUS_SOLAR_REF_164,164,-37.978862,146.342932,32.47406538446693,12
3856,AUS_SOLAR_REF_164,164,-37.978862,146.342932,37.74881679395273,12
3857,AUS_SOLAR_REF_164,164,-37.978862,146.342932,39.3161984268226,12
3858,AUS_SOLAR_REF_388,388,-37.59554693,146.9492264,22.97779229067704,21
3859,AUS_SOLAR_REF_059,59,-38.035548,147.084398,31.01761347579376,7
3860,AUS_SOLAR_REF_388,388,-37.59554693,146.9492264,0.0,21
3862,AUS_SOLAR_REF_388,388,-37.59554693,146.9492264,19.623587891651397,21
3864,AUS_SOLAR_REF_245,245,-37.826032,147.63201,32.47632201593713,15
3865,AUS_SOLAR_REF_245,245,-37.826032,147.63201,19.8116740488794,15
3869,AUS_SOLAR_REF_357,357,-38.315452,146.414358,8.154482360983998,18
3870,AUS_SOLAR_REF_357,357,-38.315452,146.414358,17.207187665543408,18
3871,AUS_SOLAR_REF_023,23,-38.460127,145.995174,18.65440984642143,13
3873,AUS_SOLAR_REF_357,357,-38.315452,146.414358,32.735910681981416,18
3874,AUS_SOLAR_REF_217,217,-38.631942,146.815723,13.240427680508756,6
3875,AUS_SOLAR_REF_245,245,-37.826032,147.63201,0.0,15
3878,AUS_SOLAR_REF_245,245,-37.826032,147.63201,9.659333566415317,15
3880,AUS_SOLAR_REF_245,245,-37.826032,147.63201,14.457354381637291,15
3882,AUS_SOLAR_REF_245,245,-37.826032,147.63201,14.775747332464697,15
3885,AUS_SOLAR_REF_143,143,-37.40606605,147.916566,25.75508904326852,9
3886,AUS_SOLAR_REF_242,242,-37.39051,148.660943,49.58535398336452,6
3887,AUS_SOLAR_REF_143,143,-37.40606605,147.916566,44.92602318068538,9
3888,AUS_SOLAR_REF_242,242,-37.39051,148.660943,0.0,6
3889,AUS_SOLAR_REF_242,242,-37.39051,148.660943,32.3649264614848,6
3890,AUS_SOLAR_REF_332,332,-37.567684,149.538907,35.70794737031693,6
3891,AUS_SOLAR_REF_332,332,-37.567684,149.538907,0.0,6
3892,AUS_SOLAR_REF_332,332,-37.567684,149.538907,41.17895704099836,6
3893,AUS_SOLAR_REF_143,143,-37.40606605,147.916566,11.38580527087715,9
3895,AUS_SOLAR_REF_143,143,-37.40606605,147.916566,0.0,9
3896,AUS_SOLAR_REF_143,143,-37.40606605,147.916566,27.97292255787134,9
3898,AUS_SOLAR_REF_433,433,-36.83390754,147.3656102,28.033555735869687,6
3900,AUS_SOLAR_REF_433,433,-36.83390754,147.3656102,51.38042569218359,6
3902,AUS_SOLAR_REF_245,245,-37.826032,147.63201,20.553584856843887,15
3903,AUS_SOLAR_REF_245,245,-37.826032,147.63201,26.19412491948093,15
3904,AUS_SOLAR_REF_245,245,-37.826032,147.63201,23.81277686967957,15
3909,AUS_SOLAR_REF_245,245,-37.826032,147.63201,37.5459700878238,15
3910,AUS_SOLAR_REF_286,286,-38.305806,145.136622,17.94600799835507,38
3911,AUS_SOLAR_REF_286,286,-38.305806,145.136622,12.628377244363572,38
3912,AUS_SOLAR_REF_286,286,-38.305806,145.136622,14.01733483093594,38
3913,AUS_SOLAR_REF_286,286,-38.305806,145.136622,5.856131626091635,38
3915,AUS_SOLAR_REF_286,286,-38.305806,145.136622,0.0,38
3916,AUS_SOLAR_REF_286,286,-38.305806,145.136622,15.44809363103829,38
3918,AUS_SOLAR_REF_286,286,-38.305806,145.136622,4.325500664006969,38
3919,AUS_SOLAR_REF_286,286,-38.305806,145.136622,8.706786131439571,38
3920,AUS_SOLAR_REF_286,286,-38.305806,145.136622,11.022120319382353,38
3921,AUS_SOLAR_REF_286,286,-38.305806,145.136622,28.507729271209246,38
3922,AUS_SOLAR_REF_286,286,-38.305806,145.136622,22.255568448973545,38
3923,AUS_SOLAR_REF_286,286,-38.305806,145.136622,24.86274245118208,38
3925,AUS_SOLAR_REF_236,236,-38.44818,145.591284,25.111591672315388,15
3926,AUS_SOLAR_REF_286,286,-38.305806,145.136622,7.208101916109059,38
3927,AUS_SOLAR_REF_286,286,-38.305806,145.136622,8.805446387742995,38
3928,AUS_SOLAR_REF_286,286,-38.305806,145.136622,21.202984995332937,38
3929,AUS_SOLAR_REF_286,286,-38.305806,145.136622,24.735322757224612,38
3930,AUS_SOLAR_REF_286,286,-38.305806,145.136622,13.186506221398933,38
3931,AUS_SOLAR_REF_286,286,-38.305806,145.136622,12.815818878447889,38
3933,AUS_SOLAR_REF_286,286,-38.305806,145.136622,6.625768374914077,38
3934,AUS_SOLAR_REF_286,286,-38.305806,145.136622,12.050848624076757,38
3936,AUS_SOLAR_REF_286,286,-38.305806,145.136622,14.500704080490086,38
3937,AUS_SOLAR_REF_286,286,-38.305806,145.136622,14.984370850303527,38
3938,AUS_SOLAR_REF_286,286,-38.305806,145.136622,23.360642960161584,38
3939,AUS_SOLAR_REF_286,286,-38.305806,145.136622,29.50752269115212,38
3940,AUS_SOLAR_REF_286,286,-38.305806,145.136622,29.95547534834618,38
3941,AUS_SOLAR_REF_286,286,-38.305806,145.136622,35.777311409824776,38
3942,AUS_SOLAR_REF_286,286,-38.305806,145.136622,41.46006699691032,38
3943,AUS_SOLAR_REF_168,168,-38.17277,144.389533,43.28185463331099,34
3944,AUS_SOLAR_REF_168,168,-38.17277,144.389533,37.50193585036949,34
3945,AUS_SOLAR_REF_236,236,-38.44818,145.591284,13.873834435504405,15
3946,AUS_SOLAR_REF_236,236,-38.44818,145.591284,14.680083262280442,15
3950,AUS_SOLAR_REF_236,236,-38.44818,145.591284,24.64640917803552,15
3951,AUS_SOLAR_REF_236,236,-38.44818,145.591284,23.166101507240988,15
3953,AUS_SOLAR_REF_023,23,-38.460127,145.995174,0.0,13
3954,AUS_SOLAR_REF_023,23,-38.460127,145.995174,11.86058654399068,13
3956,AUS_SOLAR_REF_023,23,-38.460127,145.995174,15.82511773921928,13
3957,AUS_SOLAR_REF_023,23,-38.460127,145.995174,20.464379936762203,13
3958,AUS_SOLAR_REF_023,23,-38.460127,145.995174,23.73934945245463,13
3959,AUS_SOLAR_REF_023,23,-38.460127,145.995174,31.483076798068176,13
3960,AUS_SOLAR_REF_451,451,-39.140761,146.360412,0.0,1
3962,AUS_SOLAR_REF_357,357,-38.315452,146.414358,24.242918113392044,18
3964,AUS_SOLAR_REF_023,23,-38.460127,145.995174,40.18530794655252,13
3965,AUS_SOLAR_REF_357,357,-38.315452,146.414358,42.44360390687432,18
3966,AUS_SOLAR_REF_357,357,-38.315452,146.414358,35.0647654365744,18
3967,AUS_SOLAR_REF_357,357,-38.315452,146.414358,38.29943719170369,18
3971,AUS_SOLAR_REF_217,217,-38.631942,146.815723,0.0,6
3975,AUS_SOLAR_REF_106,106,-37.866786,145.350888,24.62671215572745,63
3976,AUS_SOLAR_REF_106,106,-37.866786,145.350888,21.892960884050325,63
3977,AUS_SOLAR_REF_286,286,-38.305806,145.136622,23.015610130627117,38
3978,AUS_SOLAR_REF_106,106,-37.866786,145.350888,30.00707599080925,63
3979,AUS_SOLAR_REF_236,236,-38.44818,145.591284,0.0,15
3980,AUS_SOLAR_REF_286,286,-38.305806,145.136622,26.918848762453784,38
3981,AUS_SOLAR_REF_236,236,-38.44818,145.591284,26.798928082521886,15
3984,AUS_SOLAR_REF_236,236,-38.44818,145.591284,15.346430282043126,15
3987,AUS_SOLAR_REF_236,236,-38.44818,145.591284,18.881064627445287,15
3988,AUS_SOLAR_REF_236,236,-38.44818,145.591284,28.690456791868453,15
3989,AUS_SOLAR_REF_261,261,-31.551822,145.406579,57.74270842214507,2
3990,AUS_SOLAR_REF_236,236,-38.44818,145.591284,10.022638640671698,15
3991,AUS_SOLAR_REF_236,236,-38.44818,145.591284,14.351354077993562,15
3992,AUS_SOLAR_REF_236,236,-38.44818,145.591284,14.840653917079448,15
3995,AUS_SOLAR_REF_236,236,-38.44818,145.591284,15.067536730233934,15
3996,AUS_SOLAR_REF_236,236,-38.44818,145.591284,26.4346151096685,15
4000,AUS_SOLAR_REF_238,238,-27.464676,152.999039,2.595622428794295,62
4001,AUS_SOLAR_REF_368,368,-27.603479,152.823141,0.0,23
4002,AUS_SOLAR_REF_238,238,-27.464676,152.999039,3.1458247900861687,62
4003,AUS_SOLAR_REF_241,241,-24.88776,152.297855,5.869420011168689,6
4004,AUS_SOLAR_REF_128,128,-24.325475,149.782526,60.350854606549056,5
4005,AUS_SOLAR_REF_238,238,-27.464676,152.999039,5.158175647930932,62
4006,AUS_SOLAR_REF_472,472,-27.373947,153.084784,10.077782888561224,28
4007,AUS_SOLAR_REF_238,238,-27.464676,152.999039,7.666669131078675,62
4008,AUS_SOLAR_REF_472,472,-27.373947,153.084784,3.5374449502142995,28
4009,AUS_SOLAR_REF_472,472,-27.373947,153.084784,4.197465211343433,28
4010,AUS_SOLAR_REF_238,238,-27.464676,152.999039,6.047972000990114,62
4011,AUS_SOLAR_REF_238,238,-27.464676,152.999039,8.40088961345431,62
4012,AUS_SOLAR_REF_238,238,-27.464676,152.999039,9.445373060288825,62
4013,AUS_SOLAR_REF_472,472,-27.373947,153.084784,2.786208052646136,28
4014,AUS_SOLAR_REF_472,472,-27.373947,153.084784,0.0,28
4017,AUS_SOLAR_REF_472,472,-27.373947,153.084784,7.465870359003999,28
4018,AUS_SOLAR_REF_472,472,-27.373947,153.084784,6.496626723449173,28
4019,AUS_SOLAR_REF_472,472,-27.373947,153.084784,13.94880337178136,28
4020,AUS_SOLAR_REF_472,472,-27.373947,153.084784,17.875368130043558,28
4021,AUS_SOLAR_REF_472,472,-27.373947,153.084784,17.109724076170398,28
4022,AUS_SOLAR_REF_472,472,-27.373947,153.084784,18.48609097011481,28
4025,AUS_SOLAR_REF_472,472,-27.373947,153.084784,41.54839949768497,28
4029,AUS_SOLAR_REF_238,238,-27.464676,152.999039,3.4859917423783378,62
4030,AUS_SOLAR_REF_238,238,-27.464676,152.999039,5.401750649724588,62
4031,AUS_SOLAR_REF_238,238,-27.464676,152.999039,7.153369393910166,62
4032,AUS_SOLAR_REF_238,238,-27.464676,152.999039,9.064556009439082,62
4034,AUS_SOLAR_REF_472,472,-27.373947,153.084784,5.404987666978845,28
4035,AUS_SOLAR_REF_238,238,-27.464676,152.999039,12.261959501619964,62
4036,AUS_SOLAR_REF_472,472,-27.373947,153.084784,10.747565719329977,28
4037,AUS_SOLAR_REF_238,238,-27.464676,152.999039,15.3697362401569,62
4051,AUS_SOLAR_REF_238,238,-27.464676,152.999039,4.128010439781909,62
4053,AUS_SOLAR_REF_238,238,-27.464676,152.999039,7.34395757767821,62
4054,AUS_SOLAR_REF_238,238,-27.464676,152.999039,7.738746545431415,62
4055,AUS_SOLAR_REF_238,238,-27.464676,152.999039,11.447480317989086,62
4059,AUS_SOLAR_REF_238,238,-27.464676,152.999039,1.7763059069977092,62
4060,AUS_SOLAR_REF_238,238,-27.464676,152.999039,2.6619839627870343,62
4061,AUS_SOLAR_REF_238,238,-27.464676,152.999039,6.271368603112418,62
4064,AUS_SOLAR_REF_238,238,-27.464676,152.999039,0.0,62
4065,AUS_SOLAR_REF_238,238,-27.464676,152.999039,2.569552406853031,62
4066,AUS_SOLAR_REF_238,238,-27.464676,152.999039,4.224213685555998,62
4067,AUS_SOLAR_REF_238,238,-27.464676,152.999039,4.033931511688907,62
4068,AUS_SOLAR_REF_238,238,-27.464676,152.999039,5.291385403062344,62
4069,AUS_SOLAR_REF_238,238,-27.464676,152.999039,11.891947609514425,62
4070,AUS_SOLAR_REF_368,368,-27.603479,152.823141,7.193019448620002,23
4072,AUS_SOLAR_REF_315,315,-27.548962,152.330088,0.0,10
4073,AUS_SOLAR_REF_238,238,-27.464676,152.999039,10.768522265972594,62
4074,AUS_SOLAR_REF_238,238,-27.464676,152.999039,13.134857129194684,62
4075,AUS_SOLAR_REF_238,238,-27.464676,152.999039,10.049989946811296,62
4076,AUS_SOLAR_REF_238,238,-27.464676,152.999039,15.874182148284724,62
4077,AUS_SOLAR_REF_238,238,-27.464676,152.999039,16.01644486717275,62
4078,AUS_SOLAR_REF_238,238,-27.464676,152.999039,17.28379575305781,62
4101,AUS_SOLAR_REF_238,238,-27.464676,152.999039,2.4723987806831142,62
4102,AUS_SOLAR_REF_238,238,-27.464676,152.999039,5.071299123798806,62
4103,AUS_SOLAR_REF_238,238,-27.464676,152.999039,6.2199317660150015,62
4104,AUS_SOLAR_REF_238,238,-27.464676,152.999039,5.837292269326662,62
4105,AUS_SOLAR_REF_238,238,-27.464676,152.999039,8.05107261084832,62
4106,AUS_SOLAR_REF_238,238,-27.464676,152.999039,9.727880855424292,62
4107,AUS_SOLAR_REF_238,238,-27.464676,152.999039,10.31367309466516,62
4108,AUS_SOLAR_REF_238,238,-27.464676,152.999039,11.745995377421446,62
4109,AUS_SOLAR_REF_238,238,-27.464676,152.999039,14.275169681458788,62
4110,AUS_SOLAR_REF_238,238,-27.464676,152.999039,16.414050517423373,62
4111,AUS_SOLAR_REF_238,238,-27.464676,152.999039,11.220986682845314,62
4112,AUS_SOLAR_REF_041,41,-27.652403,153.174214,10.626001476568248,37
4113,AUS_SOLAR_REF_041,41,-27.652403,153.174214,12.692851070202543,37
4114,AUS_SOLAR_REF_041,41,-27.652403,153.174214,7.043096319924079,37
4115,AUS_SOLAR_REF_041,41,-27.652403,153.174214,16.86713596130219,37
4116,AUS_SOLAR_REF_041,41,-27.652403,153.174214,13.851383728588614,37
4117,AUS_SOLAR_REF_041,41,-27.652403,153.174214,10.156481500589187,37
4118,AUS_SOLAR_REF_041,41,-27.652403,153.174214,16.477072067182586,37
4119,AUS_SOLAR_REF_041,41,-27.652403,153.174214,8.472470708486048,37
4120,AUS_SOLAR_REF_238,238,-27.464676,152.999039,7.002490794498587,62
4121,AUS_SOLAR_REF_238,238,-27.464676,152.999039,9.217333109080364,62
4122,AUS_SOLAR_REF_238,238,-27.464676,152.999039,13.19262483817963,62
4123,AUS_SOLAR_REF_041,41,-27.652403,153.174214,9.999293526828652,37
4124,AUS_SOLAR_REF_041,41,-27.652403,153.174214,23.560037628923844,37
4125,AUS_SOLAR_REF_041,41,-27.652403,153.174214,17.128989302521024,37
4127,AUS_SOLAR_REF_041,41,-27.652403,153.174214,4.3858726471859,37
4128,AUS_SOLAR_REF_041,41,-27.652403,153.174214,0.0,37
4129,AUS_SOLAR_REF_041,41,-27.652403,153.174214,3.5216524555755817,37
4130,AUS_SOLAR_REF_041,41,-27.652403,153.174214,7.896338044976435,37
4131,AUS_SOLAR_REF_041,41,-27.652403,153.174214,4.658579236713538,37
4132,AUS_SOLAR_REF_041,41,-27.652403,153.174214,10.46494501015625,37
4133,AUS_SOLAR_REF_041,41,-27.652403,153.174214,11.222653809361647,37
4151,AUS_SOLAR_REF_238,238,-27.464676,152.999039,7.733090078806754,62
4152,AUS_SOLAR_REF_238,238,-27.464676,152.999039,11.591115385112554,62
4153,AUS_SOLAR_REF_238,238,-27.464676,152.999039,15.53387436014773,62
4154,AUS_SOLAR_REF_238,238,-27.464676,152.999039,17.959026667341824,62
4155,AUS_SOLAR_REF_041,41,-27.652403,153.174214,15.037529179895152,37
4156,AUS_SOLAR_REF_041,41,-27.652403,153.174214,10.619021629249676,37
4157,AUS_SOLAR_REF_041,41,-27.652403,153.174214,10.036190420684015,37
4158,AUS_SOLAR_REF_041,41,-27.652403,153.174214,18.50251977733397,37
4159,AUS_SOLAR_REF_041,41,-27.652403,153.174214,17.119957569567664,37
4160,AUS_SOLAR_REF_041,41,-27.652403,153.174214,17.928744478809108,37
4161,AUS_SOLAR_REF_041,41,-27.652403,153.174214,14.443685153991469,37
4163,AUS_SOLAR_REF_041,41,-27.652403,153.174214,16.502945665735048,37
4164,AUS_SOLAR_REF_041,41,-27.652403,153.174214,13.273147288287426,37
4165,AUS_SOLAR_REF_041,41,-27.652403,153.174214,10.432808307387788,37
4169,AUS_SOLAR_REF_238,238,-27.464676,152.999039,5.13428007263459,62
4170,AUS_SOLAR_REF_238,238,-27.464676,152.999039,8.373750001821392,62
4171,AUS_SOLAR_REF_238,238,-27.464676,152.999039,6.87393978255373,62
4172,AUS_SOLAR_REF_238,238,-27.464676,152.999039,11.594978149695269,62
4173,AUS_SOLAR_REF_238,238,-27.464676,152.999039,13.553549569360191,62
4174,AUS_SOLAR_REF_472,472,-27.373947,153.084784,9.797178282864126,28
4178,AUS_SOLAR_REF_472,472,-27.373947,153.084784,10.521515436369482,28
4179,AUS_SOLAR_REF_472,472,-27.373947,153.084784,16.673091015385886,28
4183,AUS_SOLAR_REF_041,41,-27.652403,153.174214,32.68625541154381,37
4184,AUS_SOLAR_REF_041,41,-27.652403,153.174214,23.51157962661702,37
4205,AUS_SOLAR_REF_041,41,-27.652403,153.174214,4.363480198253407,37
4207,AUS_SOLAR_REF_041,41,-27.652403,153.174214,9.660978100027776,37
4208,AUS_SOLAR_REF_041,41,-27.652403,153.174214,17.038667436349222,37
4209,AUS_SOLAR_REF_187,187,-27.967005,153.365576,18.18187959217902,22
4210,AUS_SOLAR_REF_187,187,-27.967005,153.365576,10.30741568417739,22
4211,AUS_SOLAR_REF_187,187,-27.967005,153.365576,15.752653619464846,22
4212,AUS_SOLAR_REF_187,187,-27.967005,153.365576,5.355622389889636,22
4213,AUS_SOLAR_REF_187,187,-27.967005,153.365576,16.71339163033065,22
4214,AUS_SOLAR_REF_187,187,-27.967005,153.365576,0.0,22
4215,AUS_SOLAR_REF_187,187,-27.967005,153.365576,3.593764526434146,22
4216,AUS_SOLAR_REF_187,187,-27.967005,153.365576,15.378258320493115,22
4217,AUS_SOLAR_REF_187,187,-27.967005,153.365576,6.948740898530576,22
4218,AUS_SOLAR_REF_187,187,-27.967005,153.365576,9.691814987071345,22
4219,AUS_SOLAR_REF_187,187,-27.967005,153.365576,17.780584706878916,22
4220,AUS_SOLAR_REF_187,187,-27.967005,153.365576,15.158334801638894,22
4221,AUS_SOLAR_REF_187,187,-27.967005,153.365576,20.561259478124285,22
4222,AUS_SOLAR_REF_238,238,-27.464676,152.999039,11.220986682845314,62
4223,AUS_SOLAR_REF_498,498,-28.3323,153.383,16.10961908207053,17
4224,AUS_SOLAR_REF_498,498,-28.3323,153.383,23.40446621147217,17
4225,AUS_SOLAR_REF_498,498,-28.3323,153.383,23.48951358565389,17
4226,AUS_SOLAR_REF_187,187,-27.967005,153.365576,11.942171027299368,22
4227,AUS_SOLAR_REF_187,187,-27.967005,153.365576,15.777226467177906,22
4228,AUS_SOLAR_REF_498,498,-28.3323,153.383,16.685599881115447,17
4229,AUS_SOLAR_REF_187,187,-27.967005,153.365576,13.392820615032855,22
4230,AUS_SOLAR_REF_187,187,-27.967005,153.365576,12.455408970732162,22
4270,AUS_SOLAR_REF_041,41,-27.652403,153.174214,23.695572959800067,37
4271,AUS_SOLAR_REF_187,187,-27.967005,153.365576,18.998360458381622,22
4272,AUS_SOLAR_REF_187,187,-27.967005,153.365576,19.2820425598083,22
4275,AUS_SOLAR_REF_309,309,-28.056979,152.975131,18.74447352630972,10
4280,AUS_SOLAR_REF_041,41,-27.652403,153.174214,22.90519568425869,37
4285,AUS_SOLAR_REF_309,309,-28.056979,152.975131,0.0,10
4287,AUS_SOLAR_REF_411,411,-28.4268064,152.7815971,19.16890469799403,24
4300,AUS_SOLAR_REF_368,368,-27.603479,152.823141,11.11935628616146,23
4301,AUS_SOLAR_REF_368,368,-27.603479,152.823141,4.829125450870484,23
4303,AUS_SOLAR_REF_368,368,-27.603479,152.823141,1.8961061360151332,23
4304,AUS_SOLAR_REF_368,368,-27.603479,152.823141,2.807951995629733,23
4305,AUS_SOLAR_REF_368,368,-27.603479,152.823141,8.157309777221677,23
4306,AUS_SOLAR_REF_368,368,-27.603479,152.823141,10.492489558457578,23
4307,AUS_SOLAR_REF_184,184,-27.98728,152.523366,16.877586196326735,9
4309,AUS_SOLAR_REF_184,184,-27.98728,152.523366,0.0,9
4310,AUS_SOLAR_REF_184,184,-27.98728,152.523366,17.17908812082745,9
4311,AUS_SOLAR_REF_315,315,-27.548962,152.330088,18.84175436425971,10
4312,AUS_SOLAR_REF_005,5,-27.089517,152.321536,25.720270408990604,13
4313,AUS_SOLAR_REF_005,5,-27.089517,152.321536,0.0,13
4314,AUS_SOLAR_REF_348,348,-26.7728,152.0973,0.0,20
4340,AUS_SOLAR_REF_184,184,-27.98728,152.523366,21.165580249329984,9
4341,AUS_SOLAR_REF_315,315,-27.548962,152.330088,17.07885048958331,10
4342,AUS_SOLAR_REF_315,315,-27.548962,152.330088,5.313907517859984,10
4343,AUS_SOLAR_REF_315,315,-27.548962,152.330088,16.68597077560274,10
4344,AUS_SOLAR_REF_101,101,-27.576308,151.852689,23.05718170698513,16
4345,AUS_SOLAR_REF_315,315,-27.548962,152.330088,0.6987876265787221,10
4346,AUS_SOLAR_REF_368,368,-27.603479,152.823141,26.47083044734577,23
4347,AUS_SOLAR_REF_315,315,-27.548962,152.330088,23.90239408409309,10
4350,AUS_SOLAR_REF_101,101,-27.576308,151.852689,0.0,16
4352,AUS_SOLAR_REF_101,101,-27.576308,151.852689,10.650669244601126,16
4353,AUS_SOLAR_REF_101,101,-27.576308,151.852689,35.90987851753798,16
4354,AUS_SOLAR_REF_101,101,-27.576308,151.852689,26.093753048517517,16
4355,AUS_SOLAR_REF_005,5,-27.089517,152.321536,23.96334773856376,13
4356,AUS_SOLAR_REF_101,101,-27.576308,151.852689,34.92268612376485,16
4357,AUS_SOLAR_REF_172,172,-27.957654,151.103872,0.0,3
4358,AUS_SOLAR_REF_101,101,-27.576308,151.852689,16.889863109464475,16
4359,AUS_SOLAR_REF_101,101,-27.576308,151.852689,24.479294427833857,16
4360,AUS_SOLAR_REF_101,101,-27.576308,151.852689,31.38689855853913,16
4361,AUS_SOLAR_REF_064,64,-28.16725871,151.9649109,22.502819758949517,47
4362,AUS_SOLAR_REF_064,64,-28.16725871,151.9649109,10.358794167336688,47
4363,AUS_SOLAR_REF_101,101,-27.576308,151.852689,16.77369732376122,16
