postcode,lat,long,cluster,solar_ref_id,ref_lat,ref_long,distance_km
5501,-34.595073,138.547998,275,AUS_SOLAR_REF_275,-34.641267,138.636537,11.085027188707786
5501,-34.595073,138.547998,275,AUS_SOLAR_REF_275,-34.641267,138.636537,11.085027188707786
5501,-34.595073,138.547998,275,AUS_SOLAR_REF_275,-34.641267,138.636537,11.085027188707786
5501,-34.595073,138.547998,275,AUS_SOLAR_REF_275,-34.641267,138.636537,11.085027188707786
5501,-34.595073,138.547998,275,AUS_SOLAR_REF_275,-34.641267,138.636537,11.085027188707786
5501,-34.595073,138.547998,275,AUS_SOLAR_REF_275,-34.641267,138.636537,11.085027188707786
5501,-34.595073,138.547998,275,AUS_SOLAR_REF_275,-34.641267,138.636537,11.085027188707786
5501,-34.595073,138.547998,275,AUS_SOLAR_REF_275,-34.641267,138.636537,11.085027188707786
5501,-34.595073,138.547998,275,AUS_SOLAR_REF_275,-34.641267,138.636537,11.085027188707786
5501,-34.595073,138.547998,275,AUS_SOLAR_REF_275,-34.641267,138.636537,11.085027188707786
5502,-34.49618603,138.6228575,275,AUS_SOLAR_REF_275,-34.641267,138.636537,16.1754144255323
5502,-34.507413,138.560286,275,AUS_SOLAR_REF_275,-34.641267,138.636537,17.099444013586538
5502,-34.507413,138.560286,275,AUS_SOLAR_REF_275,-34.641267,138.636537,17.099444013586538
5502,-34.507413,138.560286,275,AUS_SOLAR_REF_275,-34.641267,138.636537,17.099444013586538
5502,-34.507413,138.560286,275,AUS_SOLAR_REF_275,-34.641267,138.636537,17.099444013586538
5502,-34.507413,138.560286,275,AUS_SOLAR_REF_275,-34.641267,138.636537,17.099444013586538
5510,-33.9491,138.188988,456,AUS_SOLAR_REF_456,-34.095314,138.444457,32.67304255850732
5520,-33.769107,138.12018,415,AUS_SOLAR_REF_415,-33.60465982,138.2166319,21.1616904857412
5520,-33.769107,138.12018,415,AUS_SOLAR_REF_415,-33.60465982,138.2166319,21.1616904857412
5520,-33.769107,138.12018,415,AUS_SOLAR_REF_415,-33.60465982,138.2166319,21.1616904857412
